Employer's Name,Review Link,Job Title,Review Date,Review City/Town Name,Review State Name,Review Country Name,Current Job,Length of Employment,Employment Status,Overall Satisfaction,Career Opportunities,Compensation & Benefits,Senior Leadership,Work-Life Balance,Culture & Values,Business Outlook,Recommend to Friend,CEO Approval,Pros,Cons,Advice to Sr. Management,Headline,Employer Response
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW19994770.htm,Associate,4/3/2018,New York,New York State,US,No,Less than a year,Full-time,2,2,3,2,4,1,Getting Better,No,Approve,"- S&amp;P company executives are trying to change the company for the better, but it's a slow process.
- I initially started at Capital IQ and it was a much better environment. Unfortunately, there is zero respect for that side of the business on the ra","- Management structure is really bad. As an associate you work for a director, but your MD ultimately decides on your year-end review. If directors have input it is not transparent. (may differ by group)
- They could care less about real analytics. Any ",- Don't let the old way of doing things stop innovation.,Make sure it's a fit., 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW19949881.htm, ,3/30/2018, , , ,Yes,More than 10 years,Full-time,2,2,3,2,4,2,Staying the Same,No,No Opinion,"Generally good work life balance, although may not make up for stressed workplace and managers bully tactics. Benefits are standard, with good 401k plan and adequate vacation.",Managers are jeopardizing the client management relationship and core ratings business by embracing a low cost structure and predominately junior staff model.,Stop the flight of experience and talent leaving S&P Ratings either involuntarily through continued cost reductions or voluntarily due to poor management.  Focus on what's important to clients as they are clearly frustrated with the analytical turnover and lack of experience on their accounts.,Core Ratings Business Outsourced to Inexperienced Junior Analysts, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW19913841.htm, ,3/28/2018, , , ,Yes, , ,4,3,3,3,4,4,Getting Better,Yes,No Opinion,"Collaborative environment
Upbeat and modern office
Strong Analytical Culture","Poor IT Infrastructure and Systems
Compensation","Listen to the people, the internal surveys very clearly spell out our qualms with the company and our corporate steady-state.",CREDit Analyst, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW19794587.htm, ,3/21/2018, , , ,Yes, ,Full-time,3,3,4,4,5,4,Staying the Same,No,No Opinion,"Good work life balance
Solid pay
Great team","Poor IT infrastructure
Deal flow may be slow sometimes", ,Credit Analyst, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW19726678.htm, ,3/16/2018, , , ,No, ,Full-time,4,4,4,1,5,3,Getting Better,Yes,No Opinion,It was my pleasure to work with some of the finest people in the business.  Many of the people there are world class experts.,"Management is always looking for leprechaun gold, nine-tailed foxes and other such unobtainable things as a way to reduce operational costs and improve profits. Their efforts seriously impede those who just want to do the job.",There is no substitute for hard work.,"Excellent peers, clueless management", 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW19676090.htm, ,3/13/2018, , , ,Yes, ,Full-time,3,2,4,3,3,2,Getting Better, ,Disapprove,"high standing in the market,","niche market, very shareholder driven management,", ,Not for long!, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW19665615.htm, ,3/13/2018, , , ,Yes, ,Full-time,4,4,4,4,4,4,Getting Better,Yes,Approve,"I enjoyed the job, the coworkers, management styles, and most all else.  Nothing bad to say.","After only a year or two, our entire group has been outsourced which is not a good experience; however, S&amp;P has done a lot to help us all out.  Which is appreciated.","I suggest they be cautious, having been in IT for years I have seen the outsourcing bug hit companies many times.  Only to return to the way it was after a few years.  Customers'/users'  satisfaction suffers with outsourcing.  Home grown is always better in the long run.  And I would happily go back there when the chance comes around again.",Excellent place to work with good benefits included!, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW19629688.htm, ,3/11/2018, , , ,Yes, , ,5,0,0,0,0,0, , ,No Rating,Good culture Good people Good Life,Sometimes not good but occasionally good, ,Good, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW19598402.htm, ,3/8/2018, , , ,Yes, ,Full-time,4,3,3,3,5,4,Getting Better,Yes,No Rating,"Work life balance, Great benefits","change in management, Low morale",Number of re orgs to reduce,Associate Business Analyst, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW19527364.htm, ,3/5/2018, , , ,Yes, ,Full-time,4,3,4,3,4,4,Getting Better,Yes,Approve,"Nice working environment
Interacting with issuers and market participants
Huge responsabilities in credit markets
Decent pay and good benefits","Long working hours
High pressure
Still not sure on which criteria bonus is awarded to analysts","Pay up senior analysts with bigger bonuses to keep the knowledge
Improve geographical rotation",Still a great place to work, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW19355752.htm,Ratings Analyst,2/21/2018,New York,New York State,US,Yes,Less than a year,Full-time,3,3,3,1,3,3,Getting Worse,No,Disapprove,"Culture, benefits, and academic environment","Compensation, rigid promotion structure, years of change and cuts is depressing",Share the company's success with your employees in tandem with shareholders,It's okay, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW19322515.htm,Director,2/19/2018,New York,New York State,US,No,More than 10 years,Full-time,2,2,3,1,4,2, , ,Disapprove,"Work life balance-for the most part. I recommend S&P for recent graduates who want to get two years of experience, but move onto greener pastures after two years.","Poor management, constant change and streamlined/systematized ratings process that result in weaker analysts and credit analysis. Ratings process/systems favor consistency of process over robust credit analysis. Analysts lost their depth of sector and company knowledge.", ,Director- Lead Analyst Corporate Ratings, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW19154910.htm, ,2/8/2018,New York,New York State,US,Yes, ,Full-time,2,1,2,1,3,2,Getting Worse,No,Disapprove,"If you like constant change in terms of management, this is the place for you.",Constant change of management. It's become more apparent that SNL will run the show from corporation and down to all the divisions.,"People is your best asset. If there is no clear goals and clear communication, people will leave.",SNL Global, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW19123103.htm,Associate,2/7/2018,Singapore, ,Singapore,Yes,More than 3 years,Full-time,3,2,2,3,5,3,Staying the Same,Yes,No Opinion,Work life balance. Relatively stable job but less competitive package. Opportunity to see different industries and talk to senior management of various companies.,"Conflicting KPIs. They want you to be analytical independent. And the same time they wish you to please everyone, issuer, rating advisor, investor",Senior management team keeps changing every year. Inconsistent strategy and team structure.,A niche industry in financial market., 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW19016985.htm, ,1/31/2018, , , ,No, ,Full-time,5,3,5,3,5,5,Getting Better,Yes,Approve,Great and fun place to work,"None, everyone here is cool", ,Great, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW18985255.htm, ,1/30/2018, , , ,Yes, ,Full-time,2,0,1,2,2,4,Staying the Same,No,Approve,good people in the office,"poor pay, less than other offices", ,Underpaid, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW18792829.htm, ,1/18/2018,Mexico,Distrito Federal,Mexico,Yes,More than a year,Part-time,5,5,5,5,4,5,Getting Better,Yes,Approve,"Company benefits, ambiance, location, name","working hours, everything has to follow procedure or else...", ,Amazing Company, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW18516865.htm,Director of Applications Development,12/29/2017,New York,New York State,US,No,More than 8 years,Full-time,3,0,0,0,0,0, ,No,No Rating,Smart customers - research analysts; Agile practices (when practiced); great connection with downtown NYC and financial services focus,"Cold IT department - now totally focused on money and getting more for less;  Was a warm and collegial environment, but no more.   Still smart folks, but teamwork is non-existent.", ,Great company becoming too greedy and cold, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW18448915.htm,Senior Business Analyst,12/22/2017,New York,New York State,US,Yes,More than 10 years,Full-time,1,2,3,3,3,1,Getting Better,No,No Opinion,"Used to be a fun place to work, but not anymore",Can't think of anything at the moment,Protect talent,Not so good anymore, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW18332170.htm, ,12/13/2017, , , ,Yes, ,Full-time,1,1,1,1,5,2,Getting Worse,No,Disapprove,"Work life balance, good location","Horrible management, senior management have no vision, change manager every year", ,Good company, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW18243918.htm,Senior Business Analyst,12/7/2017,New York,New York State,US,No,More than 5 years,Full-time,3,2,5,2,2,4,Staying the Same,No,No Opinion,Great people and high pay.,"Deadlines the primary measure of success.  The project is not always valuable to the business, but upper management is reluctant to change course.",Let your knowledgeable employees help organize projects and define success.  Share accountability with them on projects.,Accountability should occur at all levels, 
